"Date","Time","Millisecond","Livello pozzo 1","Livello pozzo 2","Livello pozzo 3","Livello pozzo 4","Livello pozzo 5","Livello pozzo 6","Livello pozzo 7","Livello pozzo 8","Livello pozzo 9","Livello pozzo 10"
"2015/11/26","03:26:29","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:30","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:31","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:32","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:33","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:34","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:35","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:36","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:37","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:38","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:39","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:40","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:41","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:42","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:43","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:44","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:45","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:46","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:47","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:48","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:49","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:50","810","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:51","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:52","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:53","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:54","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:55","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:56","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:57","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:58","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:26:59","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:00","830","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:01","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:02","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:03","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:04","800","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:05","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:06","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:07","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:08","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:09","850","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:10","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:11","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:12","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:13","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:14","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:15","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:16","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:17","840","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:18","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:19","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:20","820","92","99","83","79","76","70","68","74","62","84"
"2015/11/26","03:27:21","820","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:22","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:23","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:24","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:25","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:26","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:27","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:28","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:29","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:30","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:31","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:32","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:33","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:34","810","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:35","810","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:36","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:37","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:38","820","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:39","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:40","820","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:41","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:42","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:43","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:44","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:45","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:46","820","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:47","820","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:48","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:49","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:50","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:51","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:52","850","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:53","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:54","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:55","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:56","860","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:57","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:58","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:27:59","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:00","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:01","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:02","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:03","840","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:04","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:05","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:06","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:07","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:08","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:09","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:10","810","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:11","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:12","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:13","850","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:14","850","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:15","810","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:16","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:17","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:18","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:19","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:20","830","93","98","84","78","77","71","67","73","63","85"
"2015/11/26","03:28:21","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:22","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:23","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:24","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:25","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:26","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:27","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:28","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:29","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:30","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:31","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:32","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:33","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:34","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:35","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:36","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:37","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:38","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:39","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:40","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:41","860","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:42","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:43","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:44","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:45","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:46","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:47","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:48","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:49","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:50","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:51","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:52","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:53","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:54","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:55","810","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:56","810","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:57","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:58","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:28:59","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:00","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:01","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:02","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:03","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:04","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:05","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:06","850","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:07","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:08","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:09","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:10","800","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:11","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:12","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:13","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:14","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:15","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:16","830","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:17","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:18","820","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:19","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:20","840","94","97","85","77","78","72","66","72","64","86"
"2015/11/26","03:29:21","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:22","800","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:23","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:24","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:25","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:26","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:27","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:28","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:29","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:30","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:31","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:32","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:33","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:34","810","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:35","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:36","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:37","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:38","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:39","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:40","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:41","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:42","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:43","850","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:44","810","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:45","810","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:46","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:47","810","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:48","850","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:49","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:50","850","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:51","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:52","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:53","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:54","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:55","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:56","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:57","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:58","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:29:59","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:00","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:01","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:02","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:03","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:04","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:05","850","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:06","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:07","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:08","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:09","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:10","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:11","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:12","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:13","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:14","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:15","820","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:16","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:17","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:18","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:19","830","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:20","840","95","96","86","76","79","73","65","71","65","87"
"2015/11/26","03:30:21","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:22","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:23","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:24","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:25","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:26","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:27","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:28","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:29","800","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:30","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:31","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:32","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:33","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:34","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:35","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:36","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:37","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:38","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:39","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:40","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:41","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:42","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:43","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:44","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:45","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:46","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:47","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:48","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:49","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:50","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:51","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:52","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:53","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:54","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:55","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:56","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:57","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:58","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:30:59","820","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:00","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:01","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:02","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:03","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:04","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:05","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:06","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:07","840","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:08","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:09","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:10","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:11","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:12","810","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:13","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:14","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:15","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:16","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:17","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:18","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:19","830","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:20","850","96","95","85","75","80","74","64","70","66","88"
"2015/11/26","03:31:21","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:22","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:23","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:24","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:25","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:26","800","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:27","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:28","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:29","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:30","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:31","850","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:32","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:33","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:34","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:35","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:36","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:37","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:38","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:39","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:40","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:41","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:42","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:43","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:44","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:45","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:46","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:47","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:48","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:49","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:50","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:51","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:52","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:53","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:54","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:55","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:56","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:57","810","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:58","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:31:59","810","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:00","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:01","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:02","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:03","850","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:04","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:05","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:06","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:07","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:08","850","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:09","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:10","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:11","830","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:12","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:13","820","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:14","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:15","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:16","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:17","850","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:18","840","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:19","850","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:20","860","95","94","84","74","81","75","65","69","67","89"
"2015/11/26","03:32:21","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:22","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:23","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:24","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:25","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:26","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:27","840","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:28","820","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:29","840","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:30","840","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:31","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:32","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:33","840","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:34","810","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:35","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:36","840","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:37","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:38","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:39","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:40","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:41","850","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:42","830","94","93","83","75","80","76","66","68","68","90"
"2015/11/26","03:32:43","830","94","93","83","75","80","76","66","68","68","90"
